"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
6543,NA,NA,13,"TEDE","WTSFS",4
6544,NA,NA,13,"TEDE","WTSFS",4
6545,NA,NA,13,"TEDE","WTSFS",4
6546,NA,NA,13,"TEDE","WTSFS",4
6547,NA,NA,13,"TEDE","WTSFS",4
6548,NA,NA,13,"TEDE","WTSFS",4
6549,NA,NA,13,"TEDE","WTSFS",4
6550,NA,NA,13,"TEDE","WTSFS",4
6551,NA,NA,13,"TEDE","WTSFS",4
6552,NA,NA,13,"TEDE","WTSFS",4
6553,NA,NA,13,"TEDE","WTSFS",4
6554,NA,NA,13,"TEDE","WTSFS",4
6555,NA,NA,13,"TEDE","WTSFS",4
6556,NA,NA,13,"TEDE","WTSFS",4
6557,NA,NA,13,"TEDE","WTSFS",4
6558,NA,NA,13,"TEDE","WTSFS",4
6559,NA,NA,13,"TEDE","WTSFS",4
6560,NA,NA,13,"TEDE","WTSFS",4
6561,NA,NA,13,"TEDE","WTSFS",4
6562,NA,NA,13,"TEDE","WTSFS",4
6563,NA,NA,13,"TEDE","WTSFS",4
6564,NA,NA,13,"TEDE","WTSFS",4
6565,NA,NA,13,"TEDE","WTSFS",4
6566,NA,NA,13,"TEDE","WTSFS",4
6567,NA,NA,13,"TEDE","WTSFS",4
6568,NA,NA,13,"TEDE","WTSFS",4
6569,NA,NA,13,"TEDE","WTSFS",4
6570,NA,NA,13,"TEDE","WTSFS",4
6571,NA,NA,13,"TEDE","WTSFS",4
6572,NA,NA,13,"TEDE","WTSFS",4
6573,NA,NA,13,"TEDE","WTSFS",4
6574,NA,NA,13,"TEDE","WTSFS",4
6575,NA,NA,13,"TEDE","WTSFS",4
6576,NA,NA,13,"TEDE","WTSFS",4
6577,NA,NA,13,"TEDE","WTSFS",4
6578,NA,NA,13,"TEDE","WTSFS",4
6579,NA,NA,13,"TEDE","WTSFS",4
6580,NA,NA,13,"TEDE","WTSFS",4
6581,NA,NA,13,"TEDE","WTSFS",4
6582,NA,NA,13,"TEDE","WTSFS",4
6583,NA,NA,13,"TEDE","WTSFS",4
6584,NA,NA,13,"TEDE","WTSFS",4
6585,NA,NA,13,"TEDE","WTSFS",4
6586,NA,NA,13,"TEDE","WTSFS",4
6587,NA,NA,13,"TEDE","WTSFS",4
6588,NA,NA,13,"TEDE","WTSFS",4
6589,NA,NA,13,"TEDE","WTSFS",4
6590,NA,NA,13,"TEDE","WTSFS",4
6591,NA,NA,13,"TEDE","WTSFS",4
6592,NA,NA,13,"TEDE","WTSFS",4
6593,NA,NA,13,"TEDE","WTSFS",4
6594,NA,NA,13,"TEDE","WTSFS",4
6595,NA,NA,13,"TEDE","WTSFS",4
6596,NA,NA,13,"TEDE","WTSFS",4
6597,NA,NA,13,"TEDE","WTSFS",4
6598,NA,NA,13,"TEDE","WTSFS",4
6599,NA,NA,13,"TEDE","WTSFS",4
6600,NA,NA,13,"TEDE","WTSFS",4
6601,NA,NA,13,"TEDE","WTSFS",4
6602,NA,NA,13,"TEDE","WTSFS",4
6603,NA,NA,13,"TEDE","WTSFS",4
6604,NA,NA,13,"TEDE","WTSFS",4
6605,NA,NA,13,"TEDE","WTSFS",4
6606,NA,NA,13,"TEDE","WTSFS",4
6607,NA,NA,13,"TEDE","WTSFS",4
6608,NA,NA,13,"TEDE","WTSFS",4
6609,NA,NA,13,"TEDE","WTSFS",4
6610,NA,NA,13,"TEDE","WTSFS",4
6611,NA,NA,13,"TEDE","WTSFS",4
6612,NA,NA,13,"TEDE","WTSFS",4
6613,NA,NA,13,"TEDE","WTSFS",4
6614,NA,NA,13,"TEDE","WTSFS",4
6615,NA,NA,13,"TEDE","WTSFS",4
6616,NA,NA,13,"TEDE","WTSFS",4
6617,NA,NA,13,"TEDE","WTSFS",4
6618,NA,NA,13,"TEDE","WTSFS",4
6619,NA,NA,13,"TEDE","WTSFS",4
6620,NA,NA,13,"TEDE","WTSFS",4
6621,NA,NA,13,"TEDE","WTSFS",4
6622,NA,NA,13,"TEDE","WTSFS",4
6623,NA,NA,13,"TEDE","WTSFS",4
6624,NA,NA,13,"TEDE","WTSFS",4
6625,NA,NA,13,"TEDE","WTSFS",4
6626,NA,NA,13,"TEDE","WTSFS",4
6627,NA,NA,13,"TEDE","WTSFS",4
6628,NA,NA,13,"TEDE","WTSFS",4
6629,NA,NA,13,"TEDE","WTSFS",4
6630,NA,NA,13,"TEDE","WTSFS",4
6672,9,"CMIX",NA,NA,NA,NA
6673,9,"CMIX",NA,NA,NA,NA
6674,9,"CMIX",NA,NA,NA,NA
6675,9,"CMIX",NA,NA,NA,NA
6676,9,"CMIX",NA,NA,NA,NA
6677,9,"CMIX",NA,NA,NA,NA
6678,9,"CMIX",NA,NA,NA,NA
6679,9,"CMIX",NA,NA,NA,NA
6680,9,"CMIX",NA,NA,NA,NA
6681,9,"CMIX",NA,NA,NA,NA
6682,9,"CMIX",NA,NA,NA,NA
6683,9,"CMIX",NA,NA,NA,NA
6684,9,"CMIX",NA,NA,NA,NA
6685,9,"CMIX",NA,NA,NA,NA
6686,9,"CMIX",NA,NA,NA,NA
6687,9,"CMIX",NA,NA,NA,NA
6688,9,"CMIX",NA,NA,NA,NA
6689,9,"CMIX",NA,NA,NA,NA
6690,9,"CMIX",NA,NA,NA,NA
6691,9,"CMIX",NA,NA,NA,NA
6692,9,"CMIX",NA,NA,NA,NA
6693,9,"CMIX",NA,NA,NA,NA
6694,9,"CMIX",NA,NA,NA,NA
6695,9,"CMIX",NA,NA,NA,NA
6696,9,"CMIX",NA,NA,NA,NA
6697,9,"CMIX",NA,NA,NA,NA
6698,9,"CMIX",NA,NA,NA,NA
6699,9,"CMIX",NA,NA,NA,NA
6700,9,"CMIX",NA,NA,NA,NA
6701,9,"CMIX",NA,NA,NA,NA
6702,9,"CMIX",NA,NA,NA,NA
6703,9,"CMIX",NA,NA,NA,NA
6704,9,"CMIX",NA,NA,NA,NA
6705,9,"CMIX",NA,NA,NA,NA
6706,9,"CMIX",NA,NA,NA,NA
6707,9,"CMIX",NA,NA,NA,NA
6708,9,"CMIX",NA,NA,NA,NA
6709,9,"CMIX",NA,NA,NA,NA
6710,9,"CMIX",NA,NA,NA,NA
6711,9,"CMIX",NA,NA,NA,NA
6712,9,"CMIX",NA,NA,NA,NA
6713,9,"CMIX",NA,NA,NA,NA
6714,9,"CMIX",NA,NA,NA,NA
6715,9,"CMIX",NA,NA,NA,NA
6716,9,"CMIX",NA,NA,NA,NA
6717,9,"CMIX",NA,NA,NA,NA
6718,9,"CMIX",NA,NA,NA,NA
6719,9,"CMIX",NA,NA,NA,NA
6720,9,"CMIX",NA,NA,NA,NA
6721,9,"CMIX",NA,NA,NA,NA
6722,9,"CMIX",NA,NA,NA,NA
6723,9,"CMIX",NA,NA,NA,NA
6724,9,"CMIX",NA,NA,NA,NA
6725,9,"CMIX",NA,NA,NA,NA
6726,9,"CMIX",NA,NA,NA,NA
6727,9,"CMIX",NA,NA,NA,NA
6728,9,"CMIX",NA,NA,NA,NA
6729,9,"CMIX",NA,NA,NA,NA
6730,9,"CMIX",NA,NA,NA,NA
6731,9,"CMIX",NA,NA,NA,NA
6732,9,"CMIX",NA,NA,NA,NA
6733,9,"CMIX",NA,NA,NA,NA
6734,9,"CMIX",NA,NA,NA,NA
6735,9,"CMIX",NA,NA,NA,NA
6736,9,"CMIX",NA,NA,NA,NA
6737,9,"CMIX",NA,NA,NA,NA
6738,9,"CMIX",NA,NA,NA,NA
6739,9,"CMIX",NA,NA,NA,NA
6740,9,"CMIX",NA,NA,NA,NA
6741,9,"CMIX",NA,NA,NA,NA
6742,9,"CMIX",NA,NA,NA,NA
6743,9,"CMIX",NA,NA,NA,NA
6744,9,"CMIX",NA,NA,NA,NA
6745,9,"CMIX",NA,NA,NA,NA
6746,9,"CMIX",NA,NA,NA,NA
6747,9,"CMIX",NA,NA,NA,NA
6748,9,"CMIX",NA,NA,NA,NA
6749,9,"CMIX",NA,NA,NA,NA
6750,9,"CMIX",NA,NA,NA,NA
6751,9,"CMIX",NA,NA,NA,NA
6752,9,"CMIX",NA,NA,NA,NA
6753,9,"CMIX",NA,NA,NA,NA
6754,9,"CMIX",NA,NA,NA,NA
6755,9,"CMIX",NA,NA,NA,NA
6756,9,"CMIX",NA,NA,NA,NA
6757,9,"CMIX",NA,NA,NA,NA
6758,9,"CMIX",NA,NA,NA,NA
6759,9,"CMIX",NA,NA,NA,NA
6760,9,"CMIX",NA,NA,NA,NA
6761,9,"CMIX",NA,NA,NA,NA
6762,9,"CMIX",NA,NA,NA,NA
6763,9,"CMIX",NA,NA,NA,NA
6764,9,"CMIX",NA,NA,NA,NA
6765,9,"CMIX",NA,NA,NA,NA
6766,9,"CMIX",NA,NA,NA,NA
6767,9,"CMIX",NA,NA,NA,NA
6768,9,"CMIX",NA,NA,NA,NA
6769,9,"CMIX",NA,NA,NA,NA
6770,9,"CMIX",NA,NA,NA,NA
6771,9,"CMIX",NA,NA,NA,NA
6772,9,"CMIX",NA,NA,NA,NA
6773,9,"CMIX",NA,NA,NA,NA
6774,9,"CMIX",NA,NA,NA,NA
6775,9,"CMIX",NA,NA,NA,NA
6776,9,"CMIX",NA,NA,NA,NA
6777,9,"CMIX",NA,NA,NA,NA
6778,9,"CMIX",NA,NA,NA,NA
6779,9,"CMIX",NA,NA,NA,NA
6780,9,"CMIX",NA,NA,NA,NA
6781,9,"CMIX",NA,NA,NA,NA
6782,9,"CMIX",NA,NA,NA,NA
6783,9,"CMIX",NA,NA,NA,NA
6784,9,"CMIX",NA,NA,NA,NA
6785,9,"CMIX",NA,NA,NA,NA
6786,9,"CMIX",NA,NA,NA,NA
6787,9,"CMIX",NA,NA,NA,NA
6788,9,"CMIX",NA,NA,NA,NA
6789,9,"CMIX",NA,NA,NA,NA
6790,9,"CMIX",NA,NA,NA,NA
6791,9,"CMIX",NA,NA,NA,NA
6792,9,"CMIX",NA,NA,NA,NA
6793,9,"CMIX",NA,NA,NA,NA
6794,9,"CMIX",NA,NA,NA,NA
6795,9,"CMIX",NA,NA,NA,NA
6796,9,"CMIX",NA,NA,NA,NA
6797,9,"CMIX",NA,NA,NA,NA
6798,9,"CMIX",NA,NA,NA,NA
6799,9,"CMIX",NA,NA,NA,NA
6800,9,"CMIX",NA,NA,NA,NA
6801,9,"CMIX",NA,NA,NA,NA
6802,9,"CMIX",NA,NA,NA,NA
6803,9,"CMIX",NA,NA,NA,NA
6804,9,"CMIX",NA,NA,NA,NA
6805,9,"CMIX",NA,NA,NA,NA
6806,9,"CMIX",NA,NA,NA,NA
6807,9,"CMIX",NA,NA,NA,NA
6808,9,"CMIX",NA,NA,NA,NA
6809,9,"CMIX",NA,NA,NA,NA
6810,9,"CMIX",NA,NA,NA,NA
6811,9,"CMIX",NA,NA,NA,NA
6812,9,"CMIX",NA,NA,NA,NA
6813,9,"CMIX",NA,NA,NA,NA
6814,9,"CMIX",NA,NA,NA,NA
6815,9,"CMIX",NA,NA,NA,NA
6816,9,"CMIX",NA,NA,NA,NA
6817,9,"CMIX",NA,NA,NA,NA
6818,9,"CMIX",NA,NA,NA,NA
6819,9,"CMIX",NA,NA,NA,NA
6820,9,"CMIX",NA,NA,NA,NA
6821,9,"CMIX",NA,NA,NA,NA
6822,9,"CMIX",NA,NA,NA,NA
6823,9,"CMIX",NA,NA,NA,NA
6824,9,"CMIX",NA,NA,NA,NA
6825,9,"CMIX",NA,NA,NA,NA
6826,9,"CMIX",NA,NA,NA,NA
6827,9,"CMIX",NA,NA,NA,NA
6828,9,"CMIX",NA,NA,NA,NA
6829,9,"CMIX",NA,NA,NA,NA
6830,9,"CMIX",NA,NA,NA,NA
6831,9,"CMIX",NA,NA,NA,NA
6832,9,"CMIX",NA,NA,NA,NA
6833,9,"CMIX",NA,NA,NA,NA
6834,9,"CMIX",NA,NA,NA,NA
6835,9,"CMIX",NA,NA,NA,NA
6836,9,"CMIX",NA,NA,NA,NA
6837,9,"CMIX",NA,NA,NA,NA
6838,9,"CMIX",NA,NA,NA,NA
6839,9,"CMIX",NA,NA,NA,NA
6840,9,"CMIX",NA,NA,NA,NA
6841,9,"CMIX",NA,NA,NA,NA
6842,9,"CMIX",NA,NA,NA,NA
6843,9,"CMIX",NA,NA,NA,NA
6844,9,"CMIX",NA,NA,NA,NA
6845,9,"CMIX",NA,NA,NA,NA
6846,9,"CMIX",NA,NA,NA,NA
6847,9,"CMIX",NA,NA,NA,NA
6848,9,"CMIX",NA,NA,NA,NA
6849,9,"CMIX",NA,NA,NA,NA
6850,9,"CMIX",NA,NA,NA,NA
6851,9,"CMIX",NA,NA,NA,NA
6852,9,"CMIX",NA,NA,NA,NA
6853,9,"CMIX",NA,NA,NA,NA
6854,9,"CMIX",NA,NA,NA,NA
6855,9,"CMIX",NA,NA,NA,NA
6856,9,"CMIX",NA,NA,NA,NA
6857,9,"CMIX",NA,NA,NA,NA
6858,9,"CMIX",NA,NA,NA,NA
6859,9,"CMIX",NA,NA,NA,NA
6860,9,"CMIX",NA,NA,NA,NA
6861,9,"CMIX",NA,NA,NA,NA
6862,9,"CMIX",NA,NA,NA,NA
6863,9,"CMIX",NA,NA,NA,NA
6864,9,"CMIX",NA,NA,NA,NA
6865,9,"CMIX",NA,NA,NA,NA
6866,9,"CMIX",NA,NA,NA,NA
6867,9,"CMIX",NA,NA,NA,NA
6868,9,"CMIX",NA,NA,NA,NA
6869,9,"CMIX",NA,NA,NA,NA
6870,9,"CMIX",NA,NA,NA,NA
6871,9,"CMIX",NA,NA,NA,NA
6872,9,"CMIX",NA,NA,NA,NA
6873,9,"CMIX",NA,NA,NA,NA
6874,9,"CMIX",NA,NA,NA,NA
6875,9,"CMIX",NA,NA,NA,NA
6876,9,"CMIX",NA,NA,NA,NA
6877,9,"CMIX",NA,NA,NA,NA
6878,9,"CMIX",NA,NA,NA,NA
6879,9,"CMIX",NA,NA,NA,NA
6880,9,"CMIX",NA,NA,NA,NA
6881,9,"CMIX",NA,NA,NA,NA
6882,9,"CMIX",NA,NA,NA,NA
6883,9,"CMIX",NA,NA,NA,NA
6884,9,"CMIX",NA,NA,NA,NA
6885,9,"CMIX",NA,NA,NA,NA
6886,9,"CMIX",NA,NA,NA,NA
6887,9,"CMIX",NA,NA,NA,NA
6888,9,"CMIX",NA,NA,NA,NA
6889,9,"CMIX",NA,NA,NA,NA
6890,9,"CMIX",NA,NA,NA,NA
6891,9,"CMIX",NA,NA,NA,NA
6892,9,"CMIX",NA,NA,NA,NA
6943,9,"CMIX",13,"TEDE",NA,NA
6944,9,"CMIX",13,"TEDE",NA,NA
6945,9,"CMIX",13,"TEDE",NA,NA
6946,9,"CMIX",13,"TEDE",NA,NA
6947,9,"CMIX",13,"TEDE",NA,NA
6948,9,"CMIX",13,"TEDE",NA,NA
6949,9,"CMIX",13,"TEDE",NA,NA
6950,9,"CMIX",13,"TEDE",NA,NA
6951,9,"CMIX",13,"TEDE",NA,NA
6952,9,"CMIX",13,"TEDE",NA,NA
6953,9,"CMIX",13,"TEDE",NA,NA
6954,9,"CMIX",13,"TEDE",NA,NA
6955,9,"CMIX",13,"TEDE",NA,NA
6956,9,"CMIX",13,"TEDE",NA,NA
6957,9,"CMIX",13,"TEDE",NA,NA
6958,9,"CMIX",13,"TEDE",NA,NA
6959,9,"CMIX",13,"TEDE",NA,NA
6960,9,"CMIX",13,"TEDE",NA,NA
6961,9,"CMIX",13,"TEDE",NA,NA
6962,9,"CMIX",13,"TEDE",NA,NA
6963,9,"CMIX",13,"TEDE",NA,NA
6964,9,"CMIX",13,"TEDE",NA,NA
6965,9,"CMIX",13,"TEDE",NA,NA
6966,9,"CMIX",13,"TEDE",NA,NA
6967,9,"CMIX",13,"TEDE",NA,NA
6968,9,"CMIX",13,"TEDE",NA,NA
6969,9,"CMIX",13,"TEDE",NA,NA
6970,9,"CMIX",13,"TEDE",NA,NA
6971,9,"CMIX",13,"TEDE",NA,NA
6972,9,"CMIX",13,"TEDE",NA,NA
6973,9,"CMIX",13,"TEDE",NA,NA
6974,9,"CMIX",13,"TEDE",NA,NA
6975,9,"CMIX",13,"TEDE",NA,NA
6976,9,"CMIX",13,"TEDE",NA,NA
6977,9,"CMIX",13,"TEDE",NA,NA
6978,9,"CMIX",13,"TEDE",NA,NA
6979,9,"CMIX",13,"TEDE",NA,NA
6980,9,"CMIX",13,"TEDE",NA,NA
6981,9,"CMIX",13,"TEDE",NA,NA
6982,9,"CMIX",13,"TEDE",NA,NA
6983,9,"CMIX",13,"TEDE",NA,NA
6984,9,"CMIX",13,"TEDE",NA,NA
6985,9,"CMIX",13,"TEDE",NA,NA
6986,9,"CMIX",13,"TEDE",NA,NA
6987,9,"CMIX",13,"TEDE",NA,NA
6988,9,"CMIX",13,"TEDE",NA,NA
6989,9,"CMIX",13,"TEDE",NA,NA
6990,9,"CMIX",13,"TEDE",NA,NA
6991,9,"CMIX",13,"TEDE",NA,NA
6992,9,"CMIX",13,"TEDE",NA,NA
6993,9,"CMIX",13,"TEDE",NA,NA
6994,9,"CMIX",13,"TEDE",NA,NA
6995,9,"CMIX",13,"TEDE",NA,NA
6996,9,"CMIX",13,"TEDE",NA,NA
6997,9,"CMIX",13,"TEDE",NA,NA
6998,9,"CMIX",13,"TEDE",NA,NA
6999,9,"CMIX",13,"TEDE",NA,NA
7000,9,"CMIX",13,"TEDE",NA,NA
7001,9,"CMIX",13,"TEDE",NA,NA
7002,9,"CMIX",13,"TEDE",NA,NA
7003,9,"CMIX",13,"TEDE",NA,NA
7004,9,"CMIX",13,"TEDE",NA,NA
7005,9,"CMIX",13,"TEDE",NA,NA
7006,9,"CMIX",13,"TEDE",NA,NA
7007,9,"CMIX",13,"TEDE",NA,NA
7008,9,"CMIX",13,"TEDE",NA,NA
7009,9,"CMIX",13,"TEDE",NA,NA
7010,9,"CMIX",13,"TEDE",NA,NA
7011,9,"CMIX",13,"TEDE",NA,NA
7012,9,"CMIX",13,"TEDE",NA,NA
7013,9,"CMIX",13,"TEDE",NA,NA
7014,9,"CMIX",13,"TEDE",NA,NA
7015,9,"CMIX",13,"TEDE",NA,NA
7016,9,"CMIX",13,"TEDE",NA,NA
7017,9,"CMIX",13,"TEDE",NA,NA
7018,9,"CMIX",13,"TEDE",NA,NA
7019,9,"CMIX",13,"TEDE",NA,NA
7020,9,"CMIX",13,"TEDE",NA,NA
7021,9,"CMIX",13,"TEDE",NA,NA
7022,9,"CMIX",13,"TEDE",NA,NA
7023,9,"CMIX",13,"TEDE",NA,NA
7024,9,"CMIX",13,"TEDE",NA,NA
7025,9,"CMIX",13,"TEDE",NA,NA
7026,9,"CMIX",13,"TEDE",NA,NA
7027,9,"CMIX",13,"TEDE",NA,NA
7028,9,"CMIX",13,"TEDE",NA,NA
7029,9,"CMIX",13,"TEDE",NA,NA
7030,9,"CMIX",13,"TEDE",NA,NA
7031,9,"CMIX",13,"TEDE",NA,NA
7032,9,"CMIX",13,"TEDE",NA,NA
7033,9,"CMIX",13,"TEDE",NA,NA
7034,9,"CMIX",13,"TEDE",NA,NA
7035,9,"CMIX",13,"TEDE",NA,NA
7036,9,"CMIX",13,"TEDE",NA,NA
7037,9,"CMIX",13,"TEDE",NA,NA
7038,9,"CMIX",13,"TEDE",NA,NA
7039,9,"CMIX",13,"TEDE",NA,NA
7040,9,"CMIX",13,"TEDE",NA,NA
7041,9,"CMIX",13,"TEDE",NA,NA
7042,9,"CMIX",13,"TEDE",NA,NA
7043,9,"CMIX",13,"TEDE",NA,NA
7044,9,"CMIX",13,"TEDE",NA,NA
7045,9,"CMIX",13,"TEDE",NA,NA
7046,9,"CMIX",13,"TEDE",NA,NA
7047,9,"CMIX",13,"TEDE",NA,NA
7048,9,"CMIX",13,"TEDE",NA,NA
7049,9,"CMIX",13,"TEDE",NA,NA
7050,9,"CMIX",13,"TEDE",NA,NA
7051,9,"CMIX",13,"TEDE",NA,NA
7052,9,"CMIX",13,"TEDE",NA,NA
7053,9,"CMIX",13,"TEDE",NA,NA
7054,9,"CMIX",13,"TEDE",NA,NA
7055,9,"CMIX",13,"TEDE",NA,NA
7056,9,"CMIX",13,"TEDE",NA,NA
7057,9,"CMIX",13,"TEDE",NA,NA
7058,9,"CMIX",13,"TEDE",NA,NA
7059,9,"CMIX",13,"TEDE",NA,NA
7060,9,"CMIX",13,"TEDE",NA,NA
7061,9,"CMIX",13,"TEDE",NA,NA
7062,9,"CMIX",13,"TEDE",NA,NA
7063,9,"CMIX",13,"TEDE",NA,NA
7064,9,"CMIX",13,"TEDE",NA,NA
7065,9,"CMIX",13,"TEDE",NA,NA
7066,9,"CMIX",13,"TEDE",NA,NA
7067,9,"CMIX",13,"TEDE",NA,NA
7068,9,"CMIX",13,"TEDE",NA,NA
7069,9,"CMIX",13,"TEDE",NA,NA
7070,9,"CMIX",13,"TEDE",NA,NA
7071,9,"CMIX",13,"TEDE",NA,NA
7072,9,"CMIX",13,"TEDE",NA,NA
7073,9,"CMIX",13,"TEDE",NA,NA
7074,9,"CMIX",13,"TEDE",NA,NA
7075,9,"CMIX",13,"TEDE",NA,NA
7076,9,"CMIX",13,"TEDE",NA,NA
7077,9,"CMIX",13,"TEDE",NA,NA
7078,9,"CMIX",13,"TEDE",NA,NA
7079,9,"CMIX",13,"TEDE",NA,NA
7080,9,"CMIX",13,"TEDE",NA,NA
7081,9,"CMIX",13,"TEDE",NA,NA
7082,9,"CMIX",13,"TEDE",NA,NA
7083,9,"CMIX",13,"TEDE",NA,NA
7084,9,"CMIX",13,"TEDE",NA,NA
7085,9,"CMIX",13,"TEDE",NA,NA
7086,9,"CMIX",13,"TEDE",NA,NA
7087,9,"CMIX",13,"TEDE",NA,NA
7088,9,"CMIX",13,"TEDE",NA,NA
7089,9,"CMIX",13,"TEDE",NA,NA
7090,9,"CMIX",13,"TEDE",NA,NA
7091,9,"CMIX",13,"TEDE",NA,NA
7092,9,"CMIX",13,"TEDE",NA,NA
7093,9,"CMIX",13,"TEDE",NA,NA
7094,9,"CMIX",13,"TEDE",NA,NA
7095,9,"CMIX",13,"TEDE",NA,NA
7096,9,"CMIX",13,"TEDE",NA,NA
7097,9,"CMIX",13,"TEDE",NA,NA
7098,9,"CMIX",13,"TEDE",NA,NA
7099,9,"CMIX",13,"TEDE",NA,NA
7100,9,"CMIX",13,"TEDE",NA,NA
7101,9,"CMIX",13,"TEDE",NA,NA
7102,9,"CMIX",13,"TEDE",NA,NA
7103,9,"CMIX",13,"TEDE",NA,NA
7104,9,"CMIX",13,"TEDE",NA,NA
7105,9,"CMIX",13,"TEDE",NA,NA
7106,9,"CMIX",13,"TEDE",NA,NA
7107,9,"CMIX",13,"TEDE",NA,NA
7108,9,"CMIX",13,"TEDE",NA,NA
7109,9,"CMIX",13,"TEDE",NA,NA
7110,9,"CMIX",13,"TEDE",NA,NA
7111,9,"CMIX",13,"TEDE",NA,NA
7112,9,"CMIX",13,"TEDE",NA,NA
7113,9,"CMIX",13,"TEDE",NA,NA
7114,9,"CMIX",13,"TEDE",NA,NA
7115,9,"CMIX",13,"TEDE",NA,NA
7116,9,"CMIX",13,"TEDE",NA,NA
7117,9,"CMIX",13,"TEDE",NA,NA
7118,9,"CMIX",13,"TEDE",NA,NA
7119,9,"CMIX",13,"TEDE",NA,NA
7120,9,"CMIX",13,"TEDE",NA,NA
7121,9,"CMIX",13,"TEDE",NA,NA
7122,9,"CMIX",13,"TEDE",NA,NA
7123,9,"CMIX",13,"TEDE",NA,NA
7124,9,"CMIX",13,"TEDE",NA,NA
7125,9,"CMIX",13,"TEDE",NA,NA
7126,9,"CMIX",13,"TEDE",NA,NA
7127,9,"CMIX",13,"TEDE",NA,NA
7128,9,"CMIX",13,"TEDE",NA,NA
7129,9,"CMIX",13,"TEDE",NA,NA
7130,9,"CMIX",13,"TEDE",NA,NA
7131,9,"CMIX",13,"TEDE",NA,NA
7132,9,"CMIX",13,"TEDE",NA,NA
7133,9,"CMIX",13,"TEDE",NA,NA
7134,9,"CMIX",13,"TEDE",NA,NA
7135,9,"CMIX",13,"TEDE",NA,NA
7136,9,"CMIX",13,"TEDE",NA,NA
7137,9,"CMIX",13,"TEDE",NA,NA
7138,9,"CMIX",13,"TEDE",NA,NA
7139,9,"CMIX",13,"TEDE",NA,NA
7140,9,"CMIX",13,"TEDE",NA,NA
7141,9,"CMIX",13,"TEDE",NA,NA
7142,9,"CMIX",13,"TEDE","CMIX",8
7143,9,"CMIX",13,"TEDE","CMIX",8
7144,9,"CMIX",13,"TEDE","CMIX",8
7145,9,"CMIX",13,"TEDE","CMIX",8
7146,9,"CMIX",13,"TEDE","CMIX",8
7147,9,"CMIX",13,"TEDE","CMIX",8
7148,9,"CMIX",13,"TEDE","CMIX",8
7149,9,"CMIX",13,"TEDE","CMIX",8
7150,9,"CMIX",13,"TEDE","CMIX",8
7151,9,"CMIX",13,"TEDE","CMIX",8
7152,9,"CMIX",13,"TEDE","CMIX",8
7153,9,"CMIX",13,"TEDE","CMIX",8
7154,9,"CMIX",13,"TEDE","CMIX",8
7155,9,"CMIX",13,"TEDE","CMIX",8
7156,9,"CMIX",13,"TEDE","CMIX",8
7157,9,"CMIX",13,"TEDE","CMIX",8
7158,9,"CMIX",13,"TEDE","CMIX",8
7159,9,"CMIX",13,"TEDE","CMIX",8
7160,9,"CMIX",13,"TEDE","CMIX",8
7161,9,"CMIX",13,"TEDE","CMIX",8
7162,9,"CMIX",13,"TEDE","CMIX",8
7163,9,"CMIX",13,"TEDE","CMIX",8
7164,9,"CMIX",13,"TEDE","CMIX",8
7165,9,"CMIX",13,"TEDE","CMIX",8
7166,9,"CMIX",13,"TEDE","CMIX",8
7167,9,"CMIX",13,"TEDE","CMIX",8
7168,9,"CMIX",13,"TEDE","CMIX",8
7169,9,"CMIX",13,"TEDE","CMIX",8
7170,9,"CMIX",13,"TEDE","CMIX",8
7171,9,"CMIX",13,"TEDE","CMIX",8
7172,9,"CMIX",13,"TEDE","CMIX",8
7173,9,"CMIX",13,"TEDE","CMIX",8
7174,9,"CMIX",13,"TEDE","CMIX",8
7175,9,"CMIX",13,"TEDE","CMIX",8
7176,9,"CMIX",13,"TEDE","CMIX",8
7177,9,"CMIX",13,"TEDE","CMIX",8
7178,9,"CMIX",13,"TEDE","CMIX",8
7179,9,"CMIX",13,"TEDE","CMIX",8
7180,9,"CMIX",13,"TEDE","CMIX",8
7181,9,"CMIX",13,"TEDE","CMIX",8
7182,9,"CMIX",13,"TEDE","CMIX",8
7183,9,"CMIX",13,"TEDE","CMIX",8
7184,9,"CMIX",13,"TEDE","CMIX",8
7185,9,"CMIX",13,"TEDE","CMIX",8
7186,9,"CMIX",13,"TEDE","CMIX",8
7187,9,"CMIX",13,"TEDE","CMIX",8
7188,9,"CMIX",13,"TEDE","CMIX",8
7189,9,"CMIX",13,"TEDE","CMIX",8
7190,9,"CMIX",13,"TEDE","CMIX",8
7191,9,"CMIX",13,"TEDE","CMIX",8
7192,9,"CMIX",13,"TEDE","CMIX",8
7193,9,"CMIX",13,"TEDE","CMIX",8
7194,9,"CMIX",13,"TEDE","CMIX",8
7195,9,"CMIX",13,"TEDE","CMIX",8
7196,9,"CMIX",13,"TEDE","CMIX",8
7197,9,"CMIX",13,"TEDE","CMIX",8
7198,9,"CMIX",13,"TEDE","CMIX",8
7199,9,"CMIX",13,"TEDE","CMIX",8
7200,9,"CMIX",13,"TEDE","CMIX",8
7201,9,"CMIX",13,"TEDE","CMIX",8
7202,9,"CMIX",13,"TEDE","CMIX",8
7203,9,"CMIX",13,"TEDE","CMIX",8
7204,9,"CMIX",13,"TEDE","CMIX",8
7205,9,"CMIX",13,"TEDE","CMIX",8
7206,9,"CMIX",13,"TEDE","CMIX",8
